id,id_venda,id_produto,preco_produto,quantidade
49541313278879,101174,3032,50.0,1
81683384910744,101174,303,300.0,1
53325621443740,101174,3,30000.0,5
68424366585123,101175,3032,50.0,5
2862697619650,101175,34,5.5,1
21057688985690,101175,234,3000.0,2
36744614630782,101176,234,3000.0,2
19424849698495,101177,3032,50.0,2
28745183616280,101178,398,10000.0,1
74453052405894,101178,234,3000.0,5
27561926400107,101178,234,3000.0,2
6362735337404,101179,34,5.5,5
45673728861104,101179,3,30000.0,5
72794175200389,101180,398,10000.0,3
35859086824648,101180,303,300.0,4
84239634110406,101181,234,3000.0,5
90204978902091,101182,3,30000.0,1
309975234369,101182,3032,50.0,3
8425193060929,101182,398,10000.0,3
33087338087282,101183,34,5.5,1
55231351613847,101183,303,300.0,3
74119383348262,101184,398,10000.0,2
77985967534247,101184,3032,50.0,1
80207757365027,101184,3032,50.0,2
14474358041414,101185,303,300.0,5
8181000164176,101185,3032,50.0,3
48433549682484,101186,234,3000.0,3
22859460437767,101186,3,30000.0,4
25702137672193,101186,3032,50.0,2
3364980220602,101187,34,5.5,3
12535433327578,101187,34,5.5,1
64674837275465,101188,3,30000.0,3
6175334651688,101189,34,5.5,3
80869259200000,101189,303,300.0,4
78752337254057,101189,3,30000.0,3
76312770629588,101190,3,30000.0,3
94059422762012,101190,34,5.5,1
68057447180915,101190,234,3000.0,2
56706645340244,101191,3,30000.0,3
74336937358952,101192,234,3000.0,1
61159575540283,101193,234,3000.0,5
94439798555497,101193,398,10000.0,1
98918497985070,101194,303,300.0,1
38177125567999,101194,303,300.0,3
49759274696341,101195,3032,50.0,2
43711730633936,101195,3032,50.0,4
50998251928899,101195,34,5.5,2
18023097689495,101196,234,3000.0,2
71727479981350,101197,398,10000.0,3
41948936985235,101197,234,3000.0,4
43445420407034,101197,234,3000.0,1
78098587323299,101198,3032,50.0,5
40265164818206,101198,398,10000.0,2
97330901576365,101199,303,300.0,3
46369863445341,101199,34,5.5,1
19773075540681,101199,234,3000.0,2
97263862167346,101200,234,3000.0,3
18475967017197,101200,3032,50.0,2
44707330181838,101201,234,3000.0,2
7322611910656,101202,234,3000.0,1
51915049133524,101203,3032,50.0,3
53559043089320,101204,34,5.5,2
19654999215277,101204,398,10000.0,3
59017447016326,101205,3032,50.0,1
41513482855794,101205,34,5.5,3
37417040608265,101206,234,3000.0,4
99958999826676,101206,3032,50.0,3
64301274119584,101207,398,10000.0,2
92367604605757,101207,234,3000.0,2
15261795008821,101207,303,300.0,1
97625815353596,101208,234,3000.0,4
17918335314426,101208,3032,50.0,4
67669774204790,101208,34,5.5,5
46996301985413,101209,398,10000.0,1
6869455997588,101210,234,3000.0,3
82302454527195,101210,34,5.5,4
61820824811004,101211,303,300.0,1
71341581365077,101211,398,10000.0,3
19906934774073,101212,34,5.5,1
88582671997043,101212,234,3000.0,2
92865308839429,101213,3032,50.0,5
92406698584205,101213,3032,50.0,4
88493540806298,101213,398,10000.0,5
90393688008109,101214,3032,50.0,3
51825155861801,101214,3,30000.0,4
76120951590236,101215,398,10000.0,5
51939629637865,101215,34,5.5,5
42982768490091,101216,234,3000.0,4
74011194962504,101216,303,300.0,4
4899460107263,101216,234,3000.0,4
85919242180699,101217,398,10000.0,1
65708665653553,101217,398,10000.0,5
45988597939092,101217,3,30000.0,2
60882673694188,101218,34,5.5,1
62771115978869,101218,34,5.5,2
71084473535390,101218,34,5.5,4
6523151431681,101219,398,10000.0,2
26695842627531,101220,3032,50.0,3
591852798864,101220,3,30000.0,2
85664167630411,101221,34,5.5,1
94125524147569,101221,303,300.0,1
76507943940701,101221,303,300.0,1
21292584359915,101222,398,10000.0,3
88320063319880,101223,3032,50.0,2
79819261283970,101224,3,30000.0,1
64574847439081,101224,34,5.5,3
6532827058656,101225,303,300.0,5
52736620835740,101226,3032,50.0,1
80274942941921,101227,3032,50.0,4
99303862235201,101227,398,10000.0,5
32794090970963,101227,34,5.5,3
59193774103370,101228,3032,50.0,1
48961348808070,101228,3032,50.0,1
96954855510716,101229,234,3000.0,3
26212374336065,101229,3032,50.0,5
74336733451579,101229,234,3000.0,4
7399854206041,101230,3032,50.0,3
50067980592312,101231,234,3000.0,4
79748938741500,101231,3032,50.0,5
13081237090808,101231,398,10000.0,4
36634145933609,101232,3032,50.0,3
95393665521135,101233,303,300.0,1
57450333727161,101233,34,5.5,3
51230598265606,101233,398,10000.0,3
46164547844843,101234,303,300.0,1
23123732727858,101234,3,30000.0,2
96386469060138,101235,303,300.0,4
40787114899351,101235,34,5.5,1
70591771783962,101236,34,5.5,5
84598044732336,101236,234,3000.0,5
76804032692863,101236,3032,50.0,2
19575405296842,101237,234,3000.0,5
3650483751700,101237,234,3000.0,5
77440513542973,101237,3032,50.0,5
25764823672621,101238,303,300.0,3
62105079153898,101239,398,10000.0,5
30095767992391,101239,234,3000.0,4
33719922841103,101240,398,10000.0,5
67314049574403,101241,34,5.5,1
36097442419691,101241,398,10000.0,2
57123864442294,101241,34,5.5,2
52071521397893,101242,3,30000.0,2
96916189948830,101242,3,30000.0,5
86869557328624,101242,398,10000.0,2
49208023324033,101243,303,300.0,4
44642717737062,101243,3,30000.0,3
4611753140336,101244,3032,50.0,5
56150462894911,101245,3032,50.0,3
72469479237189,101245,3,30000.0,5
24690157152282,101246,3,30000.0,5
98696231975413,101246,3032,50.0,1
20220124134678,101246,34,5.5,5
42897009646379,101247,34,5.5,4
82960756857596,101247,234,3000.0,5
67081738136211,101247,303,300.0,1
47250374519588,101248,34,5.5,5
26906682997797,101249,3,30000.0,5
320614645984,101249,303,300.0,3
48755620408782,101250,3,30000.0,5
13865477582430,101251,34,5.5,2
42954889895215,101252,3032,50.0,3
23578276461399,101252,3,30000.0,5
34332198945662,101253,3,30000.0,4
58330543278452,101254,3,30000.0,1
13813506264366,101255,234,3000.0,2
55827716046294,101255,3032,50.0,4
33538062945099,101255,3,30000.0,4
13832212330503,101256,3,30000.0,1
89175083233823,101256,398,10000.0,3
84522043087587,101257,3032,50.0,3
83834457707758,101258,3032,50.0,1
25612727608420,101258,3,30000.0,1
33166311192492,101259,234,3000.0,4
19774069244473,101259,234,3000.0,4
69086835597675,101259,234,3000.0,5
39619818559781,101260,303,300.0,1
60297967286791,101260,234,3000.0,2
34725669654085,101260,3032,50.0,1
57366536074457,101261,303,300.0,3
93008361852451,101261,234,3000.0,3
42748176869373,101261,303,300.0,5
43436712300879,101262,34,5.5,1
44206617412191,101263,3,30000.0,4
64012975468693,101263,398,10000.0,5
93251751209994,101263,234,3000.0,5
5228879415602,101264,34,5.5,4
4267204412721,101264,234,3000.0,1
27298750516906,101264,398,10000.0,5
8452529151806,101265,34,5.5,3
41347465927064,101265,34,5.5,3
76443670176790,101266,303,300.0,1
75757695628022,101266,34,5.5,5
71903014073878,101267,3,30000.0,2
24098503811830,101267,3032,50.0,1
24004392487267,101268,234,3000.0,4
48184418481977,101268,398,10000.0,4
20434392679186,101268,3,30000.0,4
35104193691815,101269,398,10000.0,2
41821894444977,101270,3032,50.0,3
85033139987629,101270,234,3000.0,5
59952940834923,101270,3,30000.0,5
32292819319825,101271,398,10000.0,3
65025939153945,101271,3032,50.0,4
41754901076693,101271,3,30000.0,1
40994394026707,101272,3,30000.0,2
54405100835761,101273,398,10000.0,3
74095832604348,101274,398,10000.0,5
55694336621175,101275,234,3000.0,3
34909234538578,101275,3032,50.0,4
92184495737102,101275,3032,50.0,4
84436274831040,101276,34,5.5,2
28830043244476,101277,234,3000.0,3
86775224022541,101277,3,30000.0,5
17511495747667,101277,234,3000.0,2
41686672811400,101278,234,3000.0,4
23969539601794,101279,303,300.0,3
57780506834973,101279,3032,50.0,4
42183904196136,101280,234,3000.0,2
67831534906076,101280,34,5.5,3
20182350136887,101281,34,5.5,5
98541396625958,101281,303,300.0,1
86920938511036,101282,34,5.5,5
53707471188213,101283,303,300.0,5
48092345841609,101283,398,10000.0,2
97413648802481,101284,3032,50.0,4
54226896928967,101284,34,5.5,2
64379859865608,101284,3,30000.0,3
97045280436044,101285,303,300.0,3
33054129377039,101286,398,10000.0,2
65724608937679,101286,34,5.5,2
76841918015009,101286,303,300.0,4
36343504769765,101287,303,300.0,4
33438465345947,101288,3032,50.0,1
40133496132281,101288,3,30000.0,4
44577221664982,101288,3,30000.0,1
88474432659701,101289,398,10000.0,1
84589456834392,101289,303,300.0,5
35362798465484,101290,303,300.0,4
39857157941973,101291,34,5.5,5
15700294612241,101291,34,5.5,4
4312979129891,101291,3,30000.0,2
86145311190861,101292,34,5.5,1
67520718978021,101293,3032,50.0,3
16703153702159,101294,34,5.5,5
3814519609214,101295,303,300.0,3
3568474515286,101295,3032,50.0,3
47728555656056,101296,3,30000.0,5
38700296040988,101296,303,300.0,3
28786360317766,101297,34,5.5,5
74380756192728,101297,3032,50.0,1
18014680763640,101297,303,300.0,4
62568564452256,101298,3,30000.0,3
60297381663921,101298,3,30000.0,3
2746246748482,101298,34,5.5,5
53302101326354,101299,234,3000.0,5
2935938038030,101300,234,3000.0,5
32595684144693,101300,3,30000.0,1
62919837337620,101300,398,10000.0,4
72576790288329,101301,3032,50.0,2
15279168173431,101301,3032,50.0,3
29243391713470,101302,234,3000.0,2
26038702030490,101302,303,300.0,5
98923028152402,101303,234,3000.0,5
56344686460737,101304,234,3000.0,5
51803165475172,101304,303,300.0,1
46450618461492,101305,34,5.5,5
18538428546445,101305,3032,50.0,2
90707457929839,101305,234,3000.0,4
1680872866588,101306,398,10000.0,5
65530637887061,101307,303,300.0,4
14128574966016,101309,3,30000.0,3
95484346724230,101309,303,300.0,4
25621652845496,101310,398,10000.0,4
48222690277125,101310,3,30000.0,3
45513380830505,101310,34,5.5,5
26183189485809,101311,303,300.0,3
11624859724844,101311,3032,50.0,3
75972912953937,101312,3032,50.0,4
59444267346516,101312,234,3000.0,3
88104464595588,101312,34,5.5,1
484912114681,101313,303,300.0,3
55440856380972,101313,3032,50.0,3
5640046088846,101313,398,10000.0,2
22431105628636,101314,303,300.0,2
52990613565793,101314,3032,50.0,5
242680515786,101315,234,3000.0,1
54873052755704,101315,398,10000.0,4
89538664993173,101315,234,3000.0,2
37728160131249,101316,3,30000.0,3
47859053500944,101317,234,3000.0,5
39599931774806,101318,3032,50.0,1
61354515633933,101318,398,10000.0,3
50271957976727,101319,34,5.5,3
42041181713578,101319,3032,50.0,5
79855245573146,101319,34,5.5,2
57073732585557,101320,303,300.0,1
2355008281732,101321,234,3000.0,5
18215911651497,101321,234,3000.0,5
42279128259722,101322,34,5.5,5
41791371678679,101323,398,10000.0,1
72365621598535,101323,3,30000.0,2
43602984170625,101323,234,3000.0,1
94883777191347,101324,303,300.0,4
78942451557999,101324,3032,50.0,5
71314385339757,101324,3032,50.0,3
95849605933911,101325,3,30000.0,1
68228148948858,101326,303,300.0,2
99180364653662,101326,303,300.0,3
18807712108254,101327,234,3000.0,1
49653721730568,101327,303,300.0,2
81099222745152,101327,398,10000.0,1
86138656169269,101328,3032,50.0,2
4016023980617,101329,398,10000.0,2
78259069822080,101329,303,300.0,3
37931590296527,101330,3032,50.0,4
15391441983211,101330,234,3000.0,4
88986872841622,101331,3,30000.0,3
15536335055339,101331,3,30000.0,2
64201978642360,101332,3,30000.0,1
46156436079213,101332,3,30000.0,5
47886005249372,101333,398,10000.0,5
16990843710235,101335,34,5.5,1
25922976610130,101336,303,300.0,1
53780351259147,101337,3032,50.0,1
22755478421186,101338,34,5.5,2
31085286235077,101338,234,3000.0,1
29112999501275,101339,234,3000.0,3
18147230084719,101339,3032,50.0,2
91150364991161,101339,234,3000.0,2
4085057621080,101340,3,30000.0,1
98316092228338,101340,303,300.0,2
94745065259380,101340,303,300.0,4
75196259009482,101341,3,30000.0,2
83694260059006,101342,3032,50.0,2
95391739904540,101343,398,10000.0,4
75045357178101,101343,303,300.0,1
69871565588392,101344,34,5.5,5
74698358103274,101344,398,10000.0,2
20569174450062,101344,3032,50.0,3
52958161844348,101345,34,5.5,1
46931374758846,101346,303,300.0,2
75762924355630,101347,398,10000.0,3
90340287758057,101348,34,5.5,3
77643202483617,101348,3032,50.0,2
29317314934329,101349,3032,50.0,5
22103470169634,101349,303,300.0,3
22503471071295,101349,303,300.0,3
73292667942476,101350,303,300.0,5
8751010361906,101350,398,10000.0,3
66463181491517,101350,398,10000.0,3
51208432729194,101351,3032,50.0,2
54787650458623,101351,34,5.5,2
29521517540823,101352,234,3000.0,5
20647551416813,101352,398,10000.0,2
57151454415366,101352,398,10000.0,1
39459789116237,101353,3032,50.0,5
43570538105287,101353,234,3000.0,2
8051029963115,101353,398,10000.0,3
1188604405684,101354,3032,50.0,1
43342979058142,101355,3032,50.0,3
81145246493060,101355,234,3000.0,3
70376518858432,101356,303,300.0,1
84167760022864,101356,34,5.5,4
33306008111155,101356,3,30000.0,3
61405734113241,101357,398,10000.0,3
29037456361618,101357,3,30000.0,3
85653015304792,101358,3032,50.0,2
66318536581416,101358,3,30000.0,4
96535489505243,101358,34,5.5,3
419420314495,101359,303,300.0,1
82150150737258,101359,234,3000.0,1
57113935143357,101359,34,5.5,2
64737990764048,101360,3,30000.0,5
98401100545634,101361,398,10000.0,3
69251451680940,101361,3032,50.0,4
93617593816015,101362,3,30000.0,2
94290878977699,101362,34,5.5,4
62460382942695,101363,3,30000.0,2
96926106272988,101363,234,3000.0,1
64964486941753,101363,3,30000.0,5
75377196817838,101364,398,10000.0,5
84421622893823,101364,3032,50.0,1
82096488724737,101364,398,10000.0,1
81222047725965,101365,303,300.0,3
54524355242618,101365,3032,50.0,2
18159143282176,101366,234,3000.0,5
85345826500548,101366,234,3000.0,5
40217587512611,101367,3032,50.0,1
25541607337008,101368,303,300.0,5
41798520240164,101369,34,5.5,3
2821657186093,101369,398,10000.0,1
31142984246745,101369,3032,50.0,4
37693713356251,101370,34,5.5,2
16728017725103,101371,398,10000.0,3
33033162951647,101372,3032,50.0,5
96420313131978,101373,234,3000.0,3
80515035407844,101373,234,3000.0,1
73813499009184,101373,303,300.0,1
71314910834033,101374,3032,50.0,5
53464510270463,101375,398,10000.0,3
52675579166593,101376,34,5.5,3
43124168331616,101376,398,10000.0,2
75061710806353,101377,234,3000.0,2
13395075070048,101377,3,30000.0,4
81330650086637,101378,3,30000.0,2
38504400029341,101378,303,300.0,1
62863057506775,101379,3,30000.0,3
1470745352040,101380,3,30000.0,2
26538797428729,101380,398,10000.0,2
46656334002957,101381,34,5.5,1
45341601086328,101382,3,30000.0,3
34256389213669,101382,3032,50.0,4
17661609978568,101383,234,3000.0,4
99668208109878,101383,234,3000.0,3
49356801571573,101384,398,10000.0,1
83419020808842,101384,234,3000.0,1
44590667840064,101385,3,30000.0,1
57582969831108,101385,234,3000.0,5
2881707298816,101386,34,5.5,5
20871871288128,101386,303,300.0,1
82289566319865,101387,3,30000.0,1
91298491050474,101387,234,3000.0,2
92794327970112,101388,3032,50.0,4
38206473926505,101388,303,300.0,1
95410521623040,101389,3032,50.0,5
48812062285048,101389,3,30000.0,1
59454880928510,101390,3032,50.0,2
6844381341366,101390,234,3000.0,2
66044448429969,101391,303,300.0,2
98241992678274,101391,303,300.0,1
82596424424152,101392,303,300.0,2
97660450003429,101392,234,3000.0,2
92326421248171,101393,398,10000.0,2
48622390770588,101393,34,5.5,2
1025403630720,101394,3,30000.0,3
16857872492027,101395,34,5.5,4
86755706404783,101396,398,10000.0,3
7583120540466,101396,3,30000.0,3
90800517229758,101396,398,10000.0,2
74604629274121,101397,234,3000.0,3
696621780303,101397,234,3000.0,2
83577794474935,101398,234,3000.0,4
23399982074364,101399,34,5.5,2
4236546427864,101399,303,300.0,5
73682376721907,101399,3,30000.0,3
61324881172143,101400,3032,50.0,5
45754060517141,101400,3,30000.0,5
54743957017274,101401,398,10000.0,1
19813998733557,101402,303,300.0,5
34234255434835,101402,303,300.0,1
17318511855504,101402,234,3000.0,3
51155618271159,101403,3,30000.0,4
80369115777963,101404,34,5.5,1
35480812569600,101405,3032,50.0,1
3340283071460,101405,234,3000.0,2
89192419488020,101406,34,5.5,2
76026293492657,101406,34,5.5,1
14255714360816,101407,3,30000.0,3
44764407164824,101407,303,300.0,3
32082324823486,101407,234,3000.0,4
63126401506402,101408,398,10000.0,2
19299675123944,101408,303,300.0,1
64751125149893,101408,234,3000.0,2
44717206233945,101409,3032,50.0,3
96767753483540,101409,3032,50.0,4
85157826464813,101410,303,300.0,3
49432084139230,101411,398,10000.0,3
15147997949191,101411,303,300.0,1
87715376663624,101411,234,3000.0,3
52955591095899,101412,34,5.5,1
67314589236396,101412,34,5.5,5
93810786436275,101412,3,30000.0,4
30918220378756,101413,3032,50.0,5
42588919101666,101413,3,30000.0,1
32975479667500,101413,398,10000.0,5
5458737751590,101414,234,3000.0,4
20845894153773,101414,34,5.5,4
84512459474105,101414,3,30000.0,5
27091937838331,101415,34,5.5,4
79322087551919,101415,34,5.5,2
5555056283734,101415,234,3000.0,4
25700296840986,101416,3032,50.0,4
88468373344817,101417,398,10000.0,5
24287540349584,101417,3032,50.0,1
89396300766551,101417,234,3000.0,2
25507498617184,101418,303,300.0,1
54841331297071,101418,303,300.0,3
46619005463685,101418,3,30000.0,3
11023136348518,101419,303,300.0,2
65288994627918,101419,234,3000.0,4
74804363403707,101419,34,5.5,3
88111455888158,101420,34,5.5,3
9452346192256,101420,34,5.5,1
1324492635844,101421,303,300.0,4
61716464411844,101421,3,30000.0,2
80784687526711,101422,3,30000.0,1
67045269619268,101422,398,10000.0,5
86720206086834,101422,398,10000.0,4
6209689437288,101423,3032,50.0,4
83683283901082,101424,234,3000.0,2
29491485831042,101424,3,30000.0,5
7562187879478,101425,398,10000.0,5
7512475838788,101425,398,10000.0,4
50203237440086,101425,303,300.0,3
51246212291867,101426,303,300.0,1
11803057737684,101426,398,10000.0,3
86689017440173,101427,3,30000.0,5
30958497475436,101428,398,10000.0,1
78816843204914,101428,3032,50.0,5
61035149599325,101428,34,5.5,4
9436306275902,101429,34,5.5,4
28078970326481,101429,3,30000.0,2
1424442572875,101429,234,3000.0,4
74147369615807,101430,234,3000.0,5
1191877457719,101431,3,30000.0,2
5815387979416,101431,303,300.0,1
8226849025054,101433,234,3000.0,5
40835108389819,101434,3032,50.0,5
97580278702825,101434,234,3000.0,4
5307874352690,101434,303,300.0,3
31932905767465,101435,34,5.5,4
59128576739154,101435,3,30000.0,1
14387160700796,101435,34,5.5,4
13618528258642,101436,3,30000.0,1
39574226849875,101436,3,30000.0,1
82583668524518,101437,3032,50.0,5
57450376133787,101438,234,3000.0,5
81021766106880,101438,398,10000.0,2
55927986872489,101439,234,3000.0,2
37015976271537,101439,398,10000.0,3
91204931594262,101439,398,10000.0,1
19920507197844,101440,3032,50.0,1
72010868629715,101440,3,30000.0,3
68542078442139,101441,398,10000.0,1
84420223388231,101441,234,3000.0,4
24082211440852,101442,303,300.0,2
16269176495283,101442,303,300.0,4
61938476523609,101443,3032,50.0,5
47262355437938,101443,303,300.0,3
24788765091431,101443,398,10000.0,2
32044244850801,101444,234,3000.0,3
59664039536240,101444,34,5.5,3
29675662877276,101445,234,3000.0,5
82091606286686,101445,398,10000.0,5
96224790789435,101445,3032,50.0,3
865799747382,101446,3,30000.0,5
45894496534366,101447,303,300.0,2
15135485305299,101447,3032,50.0,2
98345978866332,101447,303,300.0,4
20149605942738,101448,3,30000.0,1
23039327920610,101449,3032,50.0,3
52009250336047,101449,3032,50.0,1
8265598836129,101449,398,10000.0,2
16145554138750,101450,3,30000.0,4
23789661009368,101451,3,30000.0,3
16485493152238,101451,234,3000.0,4
70442318067610,101452,303,300.0,2
91837440979142,101452,34,5.5,3
89432235826643,101453,398,10000.0,3
11333351970298,101454,234,3000.0,2
65631942511703,101454,3032,50.0,5
97625325502973,101454,234,3000.0,2
62733912539659,101455,398,10000.0,3
79243132890764,101455,3,30000.0,3
67710656338527,101455,3,30000.0,1
40457527300412,101456,234,3000.0,1
60678937798864,101457,3,30000.0,3
7946031676512,101458,234,3000.0,5
94081720732361,101458,398,10000.0,3
20226141721302,101458,3,30000.0,3
21355448329082,101459,34,5.5,3
2545009946652,101460,303,300.0,4
97716096693012,101460,234,3000.0,4
16769994786150,101460,303,300.0,3
30041119111908,101461,34,5.5,1
52562013201932,101461,303,300.0,1
4437466322096,101461,398,10000.0,1
8898691850781,101462,398,10000.0,1
23401206020388,101463,234,3000.0,2
33011246639486,101463,234,3000.0,1
49261047295762,101464,234,3000.0,3
25600343982088,101465,3,30000.0,1
84195044485524,101465,3032,50.0,3
41040442846643,101465,303,300.0,4
54044960041872,101466,234,3000.0,4
48707122715678,101467,398,10000.0,3
40394635077479,101468,303,300.0,3
35846788425077,101468,398,10000.0,4
34539977562930,101469,398,10000.0,2
90461187118824,101469,3,30000.0,5
78776032234136,101469,303,300.0,1
95767914885548,101470,234,3000.0,5
93662329022517,101471,234,3000.0,1
59931548560851,101471,303,300.0,2
12116756145359,101471,303,300.0,4
32915595124759,101472,34,5.5,2
94072838415308,101473,303,300.0,3
35182150444811,101474,303,300.0,4
91721353355040,101474,34,5.5,3
50054500860335,101475,234,3000.0,4
45624887972064,101476,3,30000.0,4
31434062233629,101477,303,300.0,3
75596820025007,101477,234,3000.0,2
82649585247658,101477,398,10000.0,5
47813080924539,101478,303,300.0,3
57355094019631,101478,303,300.0,4
60730447336013,101478,398,10000.0,3
57205400378402,101479,234,3000.0,1
10740592527668,101479,34,5.5,5
65717106143609,101479,34,5.5,4
85983440940351,101480,234,3000.0,2
77098637105581,101480,303,300.0,2
51353965663053,101480,3,30000.0,1
88631291835467,101481,234,3000.0,1
7698725936889,101482,3032,50.0,3
34901618580344,101482,34,5.5,4
41243218536576,101482,234,3000.0,4
41865879762488,101483,3032,50.0,1
13785698442518,101484,398,10000.0,1
85460552104370,101485,234,3000.0,5
56665118089236,101486,303,300.0,4
63623044198930,101486,234,3000.0,3
65995691702893,101487,303,300.0,3
54178009096450,101488,3,30000.0,1
21205799812704,101488,398,10000.0,2
63392218179807,101488,303,300.0,2
92166021976113,101489,398,10000.0,4
50859329364855,101490,3032,50.0,2
21219954877166,101492,3032,50.0,2
77382723920024,101492,34,5.5,3
32058868179658,101492,3032,50.0,5
57153261040262,101493,303,300.0,2
77707659389768,101493,398,10000.0,4
97555809468254,101494,303,300.0,3
35226684114007,101496,3032,50.0,4
21474066774119,101496,234,3000.0,5
44307020331060,101497,303,300.0,1
82575299315926,101498,3032,50.0,1
921144245343,101498,34,5.5,4
45743355905154,101499,234,3000.0,5
83486667050817,101499,303,300.0,3
26307073322547,101500,398,10000.0,5
68927209220082,101501,398,10000.0,2
77263662028419,101501,3032,50.0,4
32759811928037,101502,303,300.0,3
98464839902475,101502,3,30000.0,3
64560673560080,101502,398,10000.0,1
3513279287902,101503,3,30000.0,5
61522253294899,101503,3032,50.0,1
9975256488882,101504,3032,50.0,1
75736317167174,101505,398,10000.0,4
25183283043441,101505,3,30000.0,1
3161976751055,101505,398,10000.0,2
83449063329861,101506,3,30000.0,5
37395500853652,101507,398,10000.0,2
2473695689190,101507,34,5.5,5
51867083331874,101508,3,30000.0,3
50110926482767,101508,3,30000.0,1
65853471257979,101508,234,3000.0,2
33318417623497,101509,34,5.5,4
59161554836253,101510,3032,50.0,2
60841966117019,101510,234,3000.0,4
73150843228266,101511,3,30000.0,3
3214213153926,101511,303,300.0,4
12237732869089,101511,234,3000.0,1
83570951814746,101512,398,10000.0,3
77571339653971,101512,303,300.0,4
64534545538241,101512,34,5.5,2
96343266856481,101513,398,10000.0,5
71092017273728,101513,34,5.5,1
52044529754935,101514,303,300.0,2
8457238159474,101515,34,5.5,1
63088372261749,101515,303,300.0,5
73521421196472,101516,398,10000.0,4
35331567750821,101516,34,5.5,1
74054760497732,101517,3032,50.0,1
18396714919137,101517,3032,50.0,2
90390542966473,101517,3032,50.0,5
1115466920426,101518,34,5.5,3
38457865462143,101518,234,3000.0,1
59377382634328,101519,398,10000.0,3
39725584605605,101519,3032,50.0,2
97259629178522,101519,303,300.0,1
62503759565311,101520,34,5.5,5
23963727065954,101520,3,30000.0,2
39136224319552,101521,3032,50.0,2
73580761123835,101522,3032,50.0,5
51128769881835,101522,3032,50.0,5
57063766662556,101522,398,10000.0,3
97094360108173,101523,3,30000.0,5
48900577677724,101524,34,5.5,5
82253403705458,101524,303,300.0,1
67028255427834,101524,303,300.0,5
35559307421465,101526,34,5.5,1
4321304598611,101526,398,10000.0,1
26800731120833,101527,34,5.5,1
88548327085558,101528,303,300.0,5
44999879988818,101528,3032,50.0,5
58471854899450,101528,303,300.0,1
6698984860982,101529,303,300.0,4
39736604586579,101529,303,300.0,1
48622743890086,101530,398,10000.0,3
10937188412592,101531,234,3000.0,1
20455241877167,101531,398,10000.0,2
46673319619518,101532,303,300.0,1
40872771603709,101532,34,5.5,3
80357895152057,101532,398,10000.0,1
61753392541619,101533,3,30000.0,1
55825349355629,101533,3,30000.0,2
98243415201792,101534,398,10000.0,4
53205757330465,101535,303,300.0,2
14119405425649,101535,3,30000.0,2
74805097771222,101535,3,30000.0,5
96760949495437,101536,34,5.5,1
57224547510710,101536,398,10000.0,2
32867364349901,101537,398,10000.0,2
85325852209902,101537,34,5.5,1
10351058887165,101538,398,10000.0,1
80824560924897,101538,303,300.0,3
30059011369251,101538,303,300.0,1
40993642743510,101539,234,3000.0,3
25598667771731,101539,3032,50.0,5
68201078022651,101540,398,10000.0,1
53286526728639,101540,3032,50.0,4
5771306220702,101540,34,5.5,2
10861986022795,101541,398,10000.0,4
37745393908661,101541,398,10000.0,3
46922388036639,101541,234,3000.0,2
5825803211003,101542,3,30000.0,3
78636230580980,101542,303,300.0,3
64860102774271,101543,34,5.5,4
39086442425768,101543,234,3000.0,5
68888737301631,101544,234,3000.0,2
56108694578342,101544,398,10000.0,1
16529261402982,101544,398,10000.0,3
5249052891611,101545,34,5.5,5
19956691821244,101545,303,300.0,4
25434885238275,101546,234,3000.0,2
38249504688665,101547,303,300.0,1
41728933229317,101547,3,30000.0,5
44729903667458,101547,234,3000.0,2
87131893034416,101548,234,3000.0,2
64023903147288,101548,34,5.5,3
25306015571539,101549,3,30000.0,3
84839617968353,101549,3,30000.0,4
71288779028219,101549,3032,50.0,3
61340359827109,101550,3032,50.0,4
58627168004210,101550,303,300.0,2
35400318887631,101550,303,300.0,1
80205757908508,101551,398,10000.0,4
10385551426171,101551,3032,50.0,4
62840428476474,101551,34,5.5,3
21306641397196,101552,234,3000.0,4
57900120916875,101553,398,10000.0,5
47661201370502,101554,303,300.0,3
53644071129094,101554,3032,50.0,3
26981414469370,101555,398,10000.0,4
37770605012739,101555,234,3000.0,3
35909007016080,101556,303,300.0,5
45448536187560,101557,398,10000.0,5
90258572257347,101558,34,5.5,3
54804511760464,101558,3032,50.0,5
80491039280013,101559,234,3000.0,1
35043122561275,101560,303,300.0,5
60388463728404,101560,303,300.0,1
56630103088233,101560,234,3000.0,1
79113618469274,101561,34,5.5,4
70396322479647,101562,398,10000.0,1
77153218587609,101563,3,30000.0,5
50355461463880,101564,3,30000.0,4
26229508607737,101564,398,10000.0,4
82346742760496,101564,303,300.0,3
39340794761948,101566,234,3000.0,4
85919128472800,101567,34,5.5,5
44130182043152,101567,3032,50.0,5
78291103258617,101567,234,3000.0,1
5899530565908,101568,3,30000.0,2
71719496512096,101568,3,30000.0,3
30756020156643,101569,3,30000.0,1
42161287543509,101569,398,10000.0,3
30795077521704,101569,303,300.0,1
85136801970134,101570,3032,50.0,3
70492804559006,101570,303,300.0,4
8712975845998,101570,34,5.5,4
23355281368880,101571,3,30000.0,4
53466728662744,101571,3,30000.0,5
76847252774103,101572,34,5.5,2
58875306602986,101572,234,3000.0,5
88081125671807,101573,34,5.5,4
47101095619650,101574,3,30000.0,5
42389841161583,101575,234,3000.0,5
